sample_id,batch_id,reference_measurement_1,reference_measurement_2,reference_measurement_3,reference_measurement_4,reference_measurement_5,reference_measurement_6,phenotype_outcome
B23_S05,batch_23,1.1360935410322577,-0.38240366516123475,-0.8105149956850621,-0.800552295958814,-0.9054374533325482,-0.12992439528770938,1
B23_S06,batch_23,-0.24330352568060842,1.0798985674511723,-0.7336361862383639,-1.2639122168243804,1.0809791486097196,-0.0640521117756696,0
B23_S07,batch_23,1.0992714040711191,-0.42877886557419637,-0.026684115474184228,-1.0633936229328844,-1.3524098500589539,-1.4044310012567693,1
B23_S08,batch_23,-0.4706641273047525,0.9127901792877509,0.06384421518753167,-0.017052776601538255,-3.383063083185506,-1.0971379423223717,0
B23_S09,batch_23,-0.08010924931811281,0.4691316740566703,0.02430186615124244,-0.7089397343124567,1.3994510617526232,-0.8922999642430385,0
B23_S10,batch_23,0.20854638911484258,-0.9389940111450752,-0.005021837505530341,-0.8272537807479822,-0.8324980270842817,-1.655934605637912,1
B23_S11,batch_23,-0.3925952889738127,-0.6460448186094385,-0.9538164184900007,-2.5705784461389634,0.2760992848655733,-1.722554036697447,0
B23_S12,batch_23,0.12178672165297766,-1.252350192566226,0.04854905232887513,-0.4522576517003776,-0.050993479083496385,-1.2045009397286273,0
B23_S13,batch_23,1.2678194709267878,1.324850304846504,-0.13557953997500335,0.7920433982293913,-1.6077167247310993,-0.2954606802721548,1
B23_S14,batch_23,-0.5001488587908045,0.01008457642306898,-0.06158899612955229,-1.556327402749472,-0.18897069399416794,-2.0542423376145837,0
B23_S15,batch_23,0.8502785296966855,-1.8652232410577638,-1.3004268265542551,0.07100805712505986,1.1992051926276326,-1.0121469942202712,1
B23_S16,batch_23,-0.037274388929863345,0.7026751208501526,1.9895207065834328,-3.483818495177876,1.3216281980124402,-0.08137321361225669,0
B23_S17,batch_23,1.6627412460696704,-0.2819822585049548,0.10702722527420372,-2.9171234430286654,0.9501776971939231,-1.4643108736044317,0
B23_S18,batch_23,0.6479340240384782,1.1869519127808106,-0.8180416037588676,-1.7933700662601761,-0.2668551602671503,-0.9698835369556571,0
B24_S01,batch_24,-1.3484561375376236,0.45073801598552793,-0.4071512476800965,-1.1552808932428704,-1.412611491673748,0.036958086096728016,0
B24_S02,batch_24,-0.6031813514389333,0.25155933451731727,1.0719605810460644,0.4667090417815367,-0.6987844425086652,1.4352534399540162,1
B24_S03,batch_24,0.16289933004312185,0.19333877371232056,2.0578408351584985,-1.4259200708091262,1.4078619014126785,0.13788858902724935,1
B24_S04,batch_24,-1.6689859962625926,-0.608339527593785,3.202612898264621,-0.311607250487943,0.16155341626518194,-0.8764602544832157,1
B24_S05,batch_24,0.40492969921223754,0.9212100886574455,0.24502771968869136,-0.2640998711408441,-0.8091413936111501,-0.6008072158062595,1
B24_S06,batch_24,0.07767456144834523,1.3173929954066717,0.7747262724619852,-1.9410942956187767,-0.9135920068003762,-1.1720301131785966,1
B24_S07,batch_24,-0.8517281823190628,0.4989205738929548,0.7868578825019029,-0.9858277112955867,-0.6637200596840027,1.3962950179531837,0
B24_S08,batch_24,-0.8902799924864386,0.8327329416269496,0.6881756418109781,0.0940354617404835,0.15639998413406775,-1.0474120520076706,0
B24_S09,batch_24,-1.7109928540106556,-0.3125467580152458,1.1053320454364604,0.45465104451367166,-0.8544466960730401,-1.9779565579225213,0
B24_S10,batch_24,0.11889464807973249,1.2253366290265835,1.2840051042985805,0.3722345041772436,-0.46874765399971513,-1.129634127969788,1
B24_S11,batch_24,0.6276701904767209,0.9802498874351548,0.8814676617721428,-2.1913387509416506,0.047732999251289154,2.065126535864636,1
B24_S12,batch_24,0.5402062041992439,0.9644776628264833,2.059619882017172,-1.4427632503753776,-1.0663581697896105,-0.6719871124621816,1
B24_S13,batch_24,0.6239222946612154,0.23878084691361817,0.3716187972379563,-0.8847308187687379,-0.46119015462866575,-0.48410933558061153,1
B24_S14,batch_24,1.2094592151878025,0.9561246308968003,0.2926463434929759,0.16269361176431818,0.021954979636570005,0.0667260943271605,1
B24_S15,batch_24,-1.4086017101347674,2.5520582622843726,1.497568658659208,-2.050049523111762,-2.411906094350179,2.7208841319648456,0
B24_S16,batch_24,-0.8576697659671604,1.4773331004191297,0.27231788904966675,1.0429012133702464,0.7804843945869415,-0.7440494168344051,0
B24_S17,batch_24,-0.7547651043983107,1.28970525909936,1.929807305137068,1.1976369630237418,0.32304270545151115,0.3301945313680817,0
B24_S18,batch_24,0.1804474677429701,0.20184224244844545,0.9242603235025901,-0.03720048573987228,-1.401909650322787,-0.640955474497132,1
